project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HSP,8,PRJ-HSP-SUP-05,NORMAL,6.486047,6.486047,32.605318,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38166d1a7f0923356b2343d9fbdc3a3ad19545d6c1a1bdceb32c22180b6ac60a
PRJ-HSP,8,PRJ-HSP-SUP-06,NORMAL,4.600027,4.600027,50.203853,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,07e5f3e66cd6c935057ffef94b9822701b22f80586850666078b23451abe6800
PRJ-HSP,8,PRJ-HSP-SUP-07,NORMAL,5.819687,5.819687,26.325328,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b726a7c88eb9d5cb3aef5bae1ee3a7263e70057814d7533c4bf083eee14de3e
PRJ-HSP,8,PRJ-HSP-SUP-08,DISRUPTED,4.617739,4.5,43.24785,4.5,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c1113fbe88f65c4f8796eca5a72069a1cf13b9e5d05c057646898b062f3760d9
PRJ-HSP,9,PRJ-HSP-SUP-01,NORMAL,3.262908,3.262908,29.97802,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f1034cda7c332ea0734741a6306b65876ff65c6d327ca826c85cc437e1929d4c
PRJ-HSP,9,PRJ-HSP-SUP-02,NORMAL,5.038018,5.038018,39.768057,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5dd0864ab69cee1eb3a49f7747b99ae52b3375654a2e8feb6f6fa49f7ae74601
PRJ-HSP,9,PRJ-HSP-SUP-03,NORMAL,4.618413,4.618413,52.079767,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1222bf56e32eaf07d8c034220dd545d2b1100b38e1a71faadb720c9cd08ecdb6
PRJ-HSP,9,PRJ-HSP-SUP-04,NORMAL,4.161074,4.161074,29.889404,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,382c4fee37db7ca1a139f875d48ab0c5ccb8100729c003cf754e8d9dcef6a871
PRJ-HSP,9,PRJ-HSP-SUP-05,NORMAL,4.563243,4.563243,35.542076,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d209c4a28289e6388b61ee9378b4efedd983bfc72c9a84adf1033215613f692a
PRJ-HSP,9,PRJ-HSP-SUP-06,NORMAL,6.219613,6.219613,52.98424,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59e7a15bf80187c174b9a8ab83f86d6a7e127236ba785349554f930767c74cf7
PRJ-HSP,9,PRJ-HSP-SUP-07,NORMAL,5.518259,5.518259,26.807069,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3885e0c156cbe20cd0d7289b799e86b41ffba25370764ecfaffea02d0be58977
PRJ-HSP,9,PRJ-HSP-SUP-08,DISRUPTED,5.519678,4.5,46.24785,4.5,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6a9f6c43d5c905945d8975cd393c38b4106f683fbcf385a1fb63c78e45fd27bd
PRJ-HSP,10,PRJ-HSP-SUP-01,NORMAL,6.915498,6.915498,29.062522,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f29bb835d5ffd6eeb974bf024f3b9462a9a2cbdd00f3c3a7010e5a933b1bba1f
PRJ-HSP,10,PRJ-HSP-SUP-02,DISRUPTED,5.69313,4.5,42.768057,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2f9106db6c58fdc9be7d89d05071de4e3506e1a50388574d302670143a70799
PRJ-HSP,10,PRJ-HSP-SUP-03,DISRUPTED,6.791535,5.4,55.679767,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45a6fc4d4deac727f6300fac89eb57f7cc6050cb920f82802bc7e43565a96500
PRJ-HSP,10,PRJ-HSP-SUP-04,NORMAL,5.283978,5.283978,30.605426,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a41bc3c55dc53b85cff747e779df8990699c424ae2708da37b4f394f8d9dfa7f
PRJ-HSP,10,PRJ-HSP-SUP-05,NORMAL,5.955208,5.955208,37.086868,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,505ff25c3ab46f1881fdaf98b757ef34401bddbdca4fe9a602bf5b72d6ccdb93
PRJ-HSP,10,PRJ-HSP-SUP-06,NORMAL,2.694879,2.694879,59.289361,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b26c2362f5188954657e704bcc43971713e8c998b4d95d5201337ed0292a94aa
PRJ-HSP,10,PRJ-HSP-SUP-07,NORMAL,4.699256,4.699256,28.107813,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f78794b7418241765a43704a1ae741db6882b64bf92347d5cf10f787346c6491
PRJ-HSP,10,PRJ-HSP-SUP-08,NORMAL,5.366161,5.366161,48.381689,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1f0222e2f3e8a5567c5ddb9f013a23a39bb7833ef4f48d2710a5fef7d5f2cc9a
PRJ-HSP,11,PRJ-HSP-SUP-01,DISRUPTED,4.087954,3.6,31.462522,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,51d214b6c331b7a367e88df4421d8be93d94f6eb5dd48b0430bfe354ba07c7b2
PRJ-HSP,11,PRJ-HSP-SUP-02,NORMAL,3.429014,3.429014,46.839044,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d63198382843c90fb4e7917418e6588d2115226fd71b179a8e619f1a3dfc8c9
PRJ-HSP,11,PRJ-HSP-SUP-03,DISRUPTED,5.390162,5.390162,59.289605,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0628dd67eccbe150936ccd09bd41d70de5d133b7e26f71edf9ee5b2d85c4ef3d
PRJ-HSP,11,PRJ-HSP-SUP-04,NORMAL,5.825523,5.825523,30.779903,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,86c08b8bd3eb4c7d986bfac231293a3c4bf741c00e947e4a34d36eb1f3599097
PRJ-HSP,11,PRJ-HSP-SUP-05,NORMAL,4.914099,4.914099,39.672769,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a25e0700034cc73128cfb8381179b9f1e32b781abf03160966c0fdf51a8016dd
PRJ-HSP,11,PRJ-HSP-SUP-06,NORMAL,5.392212,5.392212,62.897149,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,37766961f624528925ada0e2b7e419f77b517333bc306e0365e872253b966203
PRJ-HSP,11,PRJ-HSP-SUP-07,NORMAL,4.315561,4.315561,29.792252,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,370a65dc82fa08b50b90e0c7ede8b0dafca2ca8dced84654efd8d405f4b38495
PRJ-HSP,11,PRJ-HSP-SUP-08,NORMAL,3.972844,3.972844,51.908844,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2bf2bc68130e94a9c329d3de24d600ab4fa9132b94552901648a418f1a57ce84
PRJ-HSP,12,PRJ-HSP-SUP-01,NORMAL,4.238533,4.238533,33.223989,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,33634240549293fc62658eb725de0bc963f0ac72dc948e67d94718da28983ddf
PRJ-HSP,12,PRJ-HSP-SUP-02,NORMAL,6.32677,6.32677,48.012273,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d1e2146ad31ae628127e557779d7788e5cac83444458d7d0482cf9847e92eca
PRJ-HSP,12,PRJ-HSP-SUP-03,NORMAL,4.808926,4.808926,63.480679,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,00f8b0d3099ce238d23002255b45eb2d0b600c7e9991858b102ad26bfd099631
PRJ-HSP,12,PRJ-HSP-SUP-04,NORMAL,4.75646,4.75646,32.023443,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da64bc50fa9f8021ee0fd38128317317ff278c1313191f5b77dd46b9512ce5cc
PRJ-HSP,12,PRJ-HSP-SUP-05,NORMAL,5.716932,5.716932,41.455837,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,461ad1f35ef8797fe2e850a507a3c6fae5e916f3056b237c056d2fbdce9a693d
PRJ-HSP,12,PRJ-HSP-SUP-06,NORMAL,4.775693,4.775693,67.121456,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bc7cc3555e6c2bbb45fa09c999b2c850ebad652d24600ca623b9a8121c07ffd5
PRJ-HSP,12,PRJ-HSP-SUP-07,NORMAL,6.662844,6.662844,29.129407,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba2984bc254cf6bbf30cec413a2e8be8139b6a9cb1ecd7ab723155e5e3e2e211
PRJ-HSP,12,PRJ-HSP-SUP-08,NORMAL,4.938013,4.938013,54.470832,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,358c19575baa2d1081c006b6215ebb4c0e40e5b027e0dc0f164dba71fa91c622
PRJ-WTR,1,PRJ-WTR-SUP-01,NORMAL,4.73652,4.73652,13.26348,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,edac8604b72ce8bd16c70800f6fa3942a9f37eca82810d5038ba1c29590ad557
PRJ-WTR,1,PRJ-WTR-SUP-02,NORMAL,3.455129,3.455129,17.044871,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,806cb78d1624e9203df94124b6c3c726fc2ad6ab9b6be6aeffbc50d11a56af6c
PRJ-WTR,1,PRJ-WTR-SUP-03,NORMAL,5.145139,5.145139,17.854861,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,162f995cb07fa8f3dd86272de2a89f77aa3d4faf4a47b2851d0ae09958a690ec
PRJ-WTR,1,PRJ-WTR-SUP-04,NORMAL,5.887669,5.887669,15.112331,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fef426c3e8a890ae33a08a01b06f81a5d089af599641e4d72f596a9332868652
PRJ-WTR,1,PRJ-WTR-SUP-05,DISRUPTED,3.478274,3.478274,20.021726,4.5,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,301ea71eff3f2541a8d0bd7987140d46e85673eae0e84b820f022640296c3cf8
PRJ-WTR,1,PRJ-WTR-SUP-06,NORMAL,2.806466,2.806466,23.193534,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c12eb9b8ef3d0cd091930c12fa88cd38ba432881011079b2d88c01650c4d3907
PRJ-WTR,1,PRJ-WTR-SUP-07,DISRUPTED,5.618395,3.6,20.4,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a2ab0fc55a23f69b7034efd8180f0b9874a473d325ab57e649da31702f2d92f
PRJ-WTR,1,PRJ-WTR-SUP-08,NORMAL,3.168781,3.168781,23.331219,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d29752d118c491ddf1bb427e43a5f98a211982cd6611896d9ceef852c96af047
PRJ-WTR,2,PRJ-WTR-SUP-01,DISRUPTED,4.2442,3.6,15.66348,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,01cbfcb4daa947ece937d4def963d7b21c2c4fdf2a25b39e4680dd3a78c63055
PRJ-WTR,2,PRJ-WTR-SUP-02,NORMAL,5.035626,5.035626,19.509245,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a195e0985000ba968a735ebc96608307f1564476a7c9bcb0880cb0a055611e1
PRJ-WTR,2,PRJ-WTR-SUP-03,NORMAL,6.189311,6.189311,20.66555,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b1614c93f474d91a170d5a875c241fa8aebebaff9253cfce53f5789909fbeae7
PRJ-WTR,2,PRJ-WTR-SUP-04,NORMAL,4.746895,4.746895,16.365436,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,451a054b74440ba8d1768b046beda5ba2449aa1e406bb22512509ed26a6229c1
PRJ-WTR,2,PRJ-WTR-SUP-05,NORMAL,3.484224,3.484224,24.037502,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,463e3149d1f7f9fdde5ed0a532b27b0e9207ca75f655e3fc1ae10f48ae805133
PRJ-WTR,2,PRJ-WTR-SUP-06,NORMAL,4.252309,4.252309,27.941225,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b5555836aa5f48980723545883a4019342d731e9676a84e6111a5b6e21042b1
PRJ-WTR,2,PRJ-WTR-SUP-07,NORMAL,3.807768,3.807768,22.592232,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f499b7c8fae183ce18cf35dcddff92bd3fa6a1b7d5322f8937c8074a62ef686c
PRJ-WTR,2,PRJ-WTR-SUP-08,NORMAL,4.261292,4.261292,26.569927,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e64db3afa0f387fa561b4ce7d6f0f1f07e31d568b3f2fcaf5f5846660fe3025
PRJ-WTR,3,PRJ-WTR-SUP-01,DISRUPTED,3.770835,3.6,18.06348,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9cf33691b4f9aac8b2cd27ec802fd9ea48b757890c87c9dde57d7f62bdf44239
PRJ-WTR,3,PRJ-WTR-SUP-02,NORMAL,4.140155,4.140155,22.86909,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bc3430da9bf489119e22cfd7aeed2223cd750fb0cc1d06099a6393249256fbcd
PRJ-WTR,3,PRJ-WTR-SUP-03,NORMAL,8.657628,8.657628,21.007922,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ebc51e9e3b7f84c2e1372152666f7a0865e663a5574647a0202f8b8ea9f99502
PRJ-WTR,3,PRJ-WTR-SUP-04,NORMAL,4.546246,4.546246,17.81919,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f8c852bf1de83da78bece5729ed07a5cb04c585aedbbe01be2729f45add544ce
PRJ-WTR,3,PRJ-WTR-SUP-05,NORMAL,3.375176,3.375176,28.162326,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa3854da4eb86ac874524cb4f4bf9b18976a7ed0f7f3ae4bc28cbc332dd07567
PRJ-WTR,3,PRJ-WTR-SUP-06,NORMAL,5.506984,5.506984,31.434241,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8b637c436b0a3680525c98cfb361599ccdac40bff0acea4d5f67d7433d134a42
PRJ-WTR,3,PRJ-WTR-SUP-07,NORMAL,4.426342,4.426342,24.16589,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31249508c1dcc8cbe7069983381c0105a183f27674fb66bd19c26b8b2b1ed5ad
PRJ-WTR,3,PRJ-WTR-SUP-08,NORMAL,5.68703,5.68703,28.382897,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5704a30e7631354f627d720127b053b71ed5689635404ce7933ebd9f7529eca
PRJ-WTR,4,PRJ-WTR-SUP-01,NORMAL,5.083445,5.083445,18.980035,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19501eb1c4e9e3e165a194117aeec1d147ba5f1a92f82a12a99fd0eb26a94657
PRJ-WTR,4,PRJ-WTR-SUP-02,DISRUPTED,2.887546,2.887546,27.481545,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a617a2c1d42300e345e04b241c2127ecfde8d922516cf35e92eb4c33af2401be
PRJ-WTR,4,PRJ-WTR-SUP-03,NORMAL,4.724972,4.724972,25.28295,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0487f5ad2faf2c0af90b7f40e825774560af09d8a686f4099d494974e6f83d54
PRJ-WTR,4,PRJ-WTR-SUP-04,NORMAL,5.313454,5.313454,18.505736,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3c748d24eb3408f988a2b2062088504bba21d9357330e8ded14acb0394b4f6b4
PRJ-WTR,4,PRJ-WTR-SUP-05,NORMAL,4.934252,4.934252,30.728074,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c33a7aa99e7982c10813700f6eb89e91217dbb7a423f8f0ac10770f91498e43
PRJ-WTR,4,PRJ-WTR-SUP-06,DISRUPTED,4.685679,4.685679,35.748562,5.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,555a0b5f44b73dd5422dcf5a9bf54c0bcec09013bcad824c5fec4453efc95216
PRJ-WTR,4,PRJ-WTR-SUP-07,NORMAL,4.604647,4.604647,25.561243,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a85f8a68e399536fc8de70007f855d58a7862e463f523245dc7d2dea0c5e093
PRJ-WTR,4,PRJ-WTR-SUP-08,NORMAL,5.708907,5.708907,30.173991,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a2fb034ba42337d67091328609a3eeef4a347ef3b5a4a50839a12e0858ac7b2
PRJ-WTR,5,PRJ-WTR-SUP-01,NORMAL,6.091368,6.091368,18.888668,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,41d08683a710c4517ab0bf7abe67ae477ba5a88ada136702615336a7bbe38c31
PRJ-WTR,5,PRJ-WTR-SUP-02,NORMAL,5.74142,5.74142,29.240124,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,afbcbc3d4e4ac5e61dd3dec2f9023380cd24b29c17452f14661c28ca30309da6
PRJ-WTR,5,PRJ-WTR-SUP-03,NORMAL,5.969248,5.969248,28.313702,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,65e745ec39c2e0f5ce4df7fcb4f73a0c0a699ba9733534f817a54709f0e7c813
PRJ-WTR,5,PRJ-WTR-SUP-04,NORMAL,5.09292,5.09292,19.412815,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2197bee0b08556ba9c5fdbfd34ea92912b29418cca813b02f4fb4229180f8cca
PRJ-WTR,5,PRJ-WTR-SUP-05,DISRUPTED,4.482723,4.482723,33.745351,4.5,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9019600a09c741fbc19ce4e69b69d42ff3cbc31d83f15df9df97011bd3d43d29
PRJ-WTR,5,PRJ-WTR-SUP-06,NORMAL,5.683059,5.683059,39.065504,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9d7238797bb637ec873aae3794e2faf548440cd8ed7de73375d4ebccf82b1201
PRJ-WTR,5,PRJ-WTR-SUP-07,NORMAL,4.892755,4.892755,26.668488,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ffa79669a5a3bed6dd0305b5c5e3589af9f3c170c9f40036a77a6ebbaaeed55
PRJ-WTR,5,PRJ-WTR-SUP-08,NORMAL,6.300809,6.300809,31.373182,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ffaf57dc4ce93e0a4bfc504a98868077d6f7b099cadea15f9a08b3ffbb2ee6b5
PRJ-WTR,6,PRJ-WTR-SUP-01,DISRUPTED,6.222482,3.6,21.288668,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,71f095fe7d9ba60bda2924ca6a0ba298400562021fa7e9edcb950d71c718e3ce
PRJ-WTR,6,PRJ-WTR-SUP-02,NORMAL,6.298737,6.298737,30.441387,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,848db51e62a48c47a09695e3388a22eb7bd52c76da2a0d5af919b3370ba0421d
PRJ-WTR,6,PRJ-WTR-SUP-03,NORMAL,6.128033,6.128033,31.185669,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e316d18f0d1c82b95f75d34322985c92f38c71047098220fac77c9e61c838552
PRJ-WTR,6,PRJ-WTR-SUP-04,NORMAL,3.721597,3.721597,21.691218,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47ac72836d837682b2000b50baff157c9ca5ae9b5f12dc4d72d122c1bec0b9f7
PRJ-WTR,6,PRJ-WTR-SUP-05,NORMAL,6.505193,6.505193,34.740158,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16397e6a6b87c62267088e9acb58b4db2d1612237d2a60c89b8bab02a5e7e55d
PRJ-WTR,6,PRJ-WTR-SUP-06,NORMAL,4.206314,4.206314,43.85919,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da2d38a987ed1a4cca50b23e6ceae026cceb6f09f9ee3359ef14fc28c490dd89
PRJ-WTR,6,PRJ-WTR-SUP-07,DISRUPTED,4.444506,3.6,29.068488,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f79d24e8816a97044b4688adee58600e2147faa5d7748268e1966cb14e48d784
PRJ-WTR,6,PRJ-WTR-SUP-08,NORMAL,6.772453,6.772453,32.10073,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d5b2d615ccaa6a90f2671a3460216aefb21a446655dae1ac5800ae1755084ce
