reference_project_id,complexity_band,early_cpi_band,early_spi_band,document_risk_band,decision_class,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0280,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e9a5945304bb9c884a4d66ebf670685d06ccc04a57c291c2a2eaca770013832
REF-0281,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f8fb166d11bd4fa3b8efc41cbb249e8d5e94c5cdca1c41473ed62301a8f3816a
REF-0282,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11cedbde4cd28e3714a5d60c640bb86cf1d697776c866df0686264d9a32f85a9
REF-0283,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e86a0593d063cb7d0ef96cc9b1b4cb2c0cda09c2baac857a70e7523c563d618
REF-0284,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,993f4c14eaa7fad1e68e6f8ca0b2b8b0061a93b436633405f989d0838bc2c9ab
REF-0285,MEDIUM,MID,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,253e644f08a933f231ccee2082f93ef1c0273b4e32bea7f4dac55fcee1efd6cb
REF-0286,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,993d29d928c6ded32c51958632c462da02aa3694228fa66754b9f391fa3d995d
REF-0287,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,077453da36608fabb5555faa3029288d22b1bb52f557c239547b973d28b0353a
REF-0288,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c9dd2ccf635c8f62de1d22d15c685c0159cc06c1d03b74e80c94275ad44213f
REF-0289,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d5b4ce7ae27e3991d1ae461e316bc88cbfe5e24f89b1173fa3cfa18b9d1916a7
REF-0290,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3cf5e8817c29940abec0955d33593523b94958a894c85ae95ad35ac6b993dc89
REF-0291,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2ade8b974eb89dade15098449f607b526949a6436a9cb08b952d1bd09b7f27a8
REF-0292,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6250e63d63528e8ff90b1e95032ea237b5bd099ed6c893b192413efa18827a45
REF-0293,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da1b01615293b9366e997bd6b0f2c33db8e1231d92d52b974185f763c4be3b1a
REF-0294,HIGH,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0df7d7244501926c2c9d12c0d816e96af3e293198687d9959415a680ae55c4cd
REF-0295,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5c0d8ad2d525a0b34a8dbc9c7c5f233406ec524778cfeee30bce4d8586a6b06
REF-0296,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d0d317eea1670382f2f6c4a0524978b3f7238e09851453dca91c418e927ce6dc
REF-0297,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c7477966df2fbd476707321e6178567f51d66c88fcbc2006460a93ce7bc09281
REF-0298,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31f8259b6a96523955214d9edad4499d8f88c5cb9123f3da6a2bcc8751338022
REF-0299,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,25a4415da506b6306c3615805fa87fca97ad6fcc5e6ee9f17a9b0f854d4a530c
REF-0300,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1737bc682c889593ff27adc002dfd79328958d92c090d57a306b7f55b381a132
REF-0301,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7069fe33e176d3bb0016d12fccece4679e23fb3d7bf3ee1a302903723998d34a
REF-0302,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,61b70eaf7722f8f452d3c822ede1e9a435cec19a7b0342bfa819996407c02416
REF-0303,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a4ce671f5c9a5a028ddb8ede0d933428e347671ac09089526cc34d668998cb7
REF-0304,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,799d352220a17a6d15b8d9be34d51457fe4199d79133017f2b54deb479bbd159
REF-0305,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ef7eb7dfc7b01d3e3298c6e3de4cb874053b53c9190250956c84e78361257ec
REF-0306,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,909a0eb0c9e4d1ec26e4ac770c3edc092e98f4c4eb065a1e30d007b3689e48e1
REF-0307,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1863b748feeac53213f62f87b6a9d08d41a259ee05e6f8fb9dbe3c9c4016560f
REF-0308,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,941f17a6e15cea04dbdc0f2852564a0ec61ef2439a9decf8e1d242a0545c5765
REF-0309,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f2618f3258277e2d2bd347810c1041c32d0f34c4961d6a477cbdbfec8fb9dcd
REF-0310,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4dcc9d05a0c8c6d855aef3c169e8241266ad2a376206e6f970aa0863729dc61f
REF-0311,LOW,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b2e9c2c11f8e640edd78dc12e584111b3a6eb3d221775c756fb0cabd1580fd8e
REF-0312,LOW,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52513f5ecba81cf9b082df18f4cc5418847bcca17a0f59fbfaf278cad797b346
REF-0313,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,216df1683d8194ec1934ca636e77e99a0ba0d0806c366c150054e468807f139b
REF-0314,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e7770933a72feb6e34d9abb4b0b96e26e46b1daa70442e3f39da2688a2d906c
REF-0315,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,08ab75923196546ff0eae7cf25322fda9fba2250959edcce284ca6ca793c7068
REF-0316,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,244602c7ee96193ccd1b011d45d2523c6423088161d6d3cb94f2a2016666b5d9
REF-0317,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c46ddbf17f36d731a9100cc17bb2131ce34c7fe0f88b2d5679812ba0e8545d3
REF-0318,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c79739bc7f5f8984182bd5d7db5cc3b572c8f91972da63093d0757f96920713e
REF-0319,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,43e7140a25d6e15b55dd89a895d13260c5df22e1d255793cc764f83e365ae169
REF-0320,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb66d379d1794bf28e5aae49124e305aebb738a47d891fdb29084c165aabace2
REF-0321,MEDIUM,LOW,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2fac9e638ee4c505cb3baa8105849c8692cb5b08ab848f5789b7697fe0000c82
REF-0322,MEDIUM,MID,LOW,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,739bb1c6d2a739d40fcd63b77542c4fc7bc0a4a96418a8ae0dce24e60e40b8d1
REF-0323,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48e801af75fd7eaba6d9ca9573c840c2c5865d1900e44cf0d9dddbc9d22d1129
REF-0324,HIGH,MID,LOW,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b1a3a2310c092863c4ad16cfe8f62fdb16f5dc240e89d334815ffce66cb709b9
REF-0325,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ad9938a9d285b0e5860c879bf5742301860f15725443406990027a9cde90ceb4
REF-0326,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c7df1bb0697471e1ad09b1a71a61e95e873a4be1bc55f988679a9faf39444991
REF-0327,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b0a74e365af8d5209a0b5a40bcaebaa8488662c916910afd0c34a59d6211e1e
REF-0328,MEDIUM,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf718bf709577b9bba903d5a06ff73608fc3246045510b0df78f82c42171d96a
REF-0329,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,50902affbe18535cee1ffcfbb6fba602447675bba708d49983a76cea18b7361c
REF-0330,MEDIUM,MID,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f2410c131ec8d849843bb70295fb6d79b887bde6a08cbaa4cc641c4da2e8193b
REF-0331,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,15c834ba0d1ebbc176af0607c09e5ef7b899bbd8e9c9bfa91541e876e4dc3553
REF-0332,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e30fdfbbb149a87ee9cfe90c6eaba0206d1150388a697fbb0c223fc2023238c7
REF-0333,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fd880419a9387e0972dd771188d0b72766030d74bedc21f2ac07c4ca3b5804d0
REF-0334,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2cf722af77351484b7d60d13fbf696eb3f648ab6ff37b4b38c8c144a4c881ce2
REF-0335,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31714cf14694db0e5f9996ffcf28c5f66cd2864cce9aa12a99ba17ffadd222e3
REF-0336,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c79f659a09100d7001f7054ea708bf3c3fa917fe2c39cf5fc12a73c584c4e479
REF-0337,LOW,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9b0b97538407ead253969a5f37f361e4fcff70f9627059a43c1a982c7442a780
REF-0338,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa0dcbc7b8860a322e10838f4bad95aa41cd331973c06bbb508de7becde6706b
REF-0339,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e5595ba1dc35a59c643db4fe1b90be7ccdf51d712d0317799d9012bcdaa1b011
REF-0340,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,251fe313b3e6abdb2a4069b38b2f391bb517f01fe049ce78c88f17e8513daba9
REF-0341,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0ab3411373fe83efbef0f115b6650d8a41477b57225cad638fc5cac1982d59a
REF-0342,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2eb432f5d989800b03b60297cba89bf636b777fec0f2ba4a58f0e93d5d4b8bbe
REF-0343,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a9616aedc30cc502a30659e2f1a2078271708836367409701a0ca8eabf563f76
REF-0344,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b6815a0e3af9fcc5b0eff4ca3c48bfc08de38f6553f1837c4858e0c6d8a3eab
REF-0345,HIGH,MID,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ce67486ed3246feee26882a57aa8c82e08eaa1934ae463052d0b6dccc442528a
REF-0346,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c1a11b15f9d344ec2911adeb0a7596677ffde17c12f66b79181507bf07f66572
REF-0347,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e1aa2722ca215029c00379d0fc7cc54b199fbb4bcbf855eec18bad48aafd3c09
REF-0348,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2261addc2dffa13083a45b544b786e0e180463364d1c92ee939c54362e2e1674
REF-0349,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb6efac6f3de0dbb72c9fc10dd0c0861c5c4b25dff8242ada7df8e4eca732761
REF-0350,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,553cd78a705ba7ebaeb7c089fbfa3a943de2bad092b3257a5867c9e4cc8fd35f
REF-0351,HIGH,LOW,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e327a7b54d8b6e86b740c6d7780bde3aabe856e7fc795408f7166db5d067533
REF-0352,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,139e5cd5426371ea6bdcadfcef4688ba43182ea9cb10e79fe73b069a6d0d7f10
REF-0353,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e3cb7486dd5c6abe572dd0d89af8309c257330a231427b6ca70bc1fe2ee6715c
REF-0354,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,83305927a837e9101221e20a087e1eef96b0a280ba212d718121db2b3c31d1f0
REF-0355,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,26a765c43f71f7162605d4f56884f7d4d99bb77ec208253df9c882cc9ba9828d
REF-0356,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,89fa7d843cddb628ef0dd995c267b257127ebbacd4b05b255f506231092eb6ef
REF-0357,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f293cf137f2bdcffa5b53aeccf03110e0514ff4aa4cdb561b5686a7b2db479db
REF-0358,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,85445fc404c2a6e46d121c97d9e30b3bfc88ae171a43c5f5b0552f22a1f1f462
REF-0359,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f440f0c8b3ef7324cc3de6dd882c6ebac571789bc10d78d92d891159ad6df31
REF-0360,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2455cce21fff2c1a0adcf5c5e88277fb422a18b92cc47ea5645aea3114a6f6eb
