reference_project_id,final_cost_usd,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0288,259423165.51,853.491,0.254772,0.22628,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a972188fa13e71db9f746340af735b7c275464ef61fbde3ddeb9e95db794248
REF-0289,199582343.18,653.428,0.091492,0.148379,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c974b503ba174bc0cd6acc9df2aa33023fd51743e87b67466c3340e003f1555b
REF-0290,202346433.66,750.571,0.175894,0.197083,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f354abf76b33ee839c98bbdafaccaaa020bcc5057766158bb4e9bc02d8554105
REF-0291,257499962.1,651.611,0.101315,0.125408,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b2fb89d0a20f4accc64e2e8d67ed18c334d99d7fd9e5a8b3bc6a4ea1d7369e6a
REF-0292,193194610.39,483.888,0.250775,0.344133,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d3be43419c848a19aad436746ebf5b6550f87ed43815abe9e75759d19cebc49f
REF-0293,216240564.49,494.574,0.214771,0.106429,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,71b64e81d34a05c4797618f3844962ce9d23f96fa4775395c2bd540496697e70
REF-0294,408134959.01,837.718,0.75,0.419862,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9c85581a25350bb86c5e0cc9c430cb173188dc621edb9961126beff9a54267ad
REF-0295,202566677.1,642.277,0.112603,0.169904,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a1d9cca50cd92eafdbac1be2b2677a9a341d89a0d612096f7c2c383b672f1e95
REF-0296,187437951.29,499.807,0.119348,0.198577,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fb131338d372fe1c5818bc2f4752dc2b1c5d7d8b910012dcb653c6dfcd97b9df
REF-0297,245665528.72,647.354,0.108335,0.08799,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0ef0ee88054bcef94adecd287a383376f4212c0f08861aaf85d618e43ef47952
REF-0298,221196923.01,599.427,0.202619,0.267287,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2edf0a33918682c61f3880f6c87c61b8f2f265c5bb9731937371a29d8c1c18ae
REF-0299,238819473.29,466.431,0.13737,0.137637,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d1eea55b7ee212c99f3692e9e8e66c99568c4eb8b37de2d91f4d4c2db128c2e
REF-0300,305978740.19,799.059,0.289457,0.171641,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fb9d43cc91078d48a4aa70e0ab93ccc878db07842deb8b31cb3d03975572eb83
REF-0301,234131639.76,535.054,0.135309,0.023048,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,218ec57a3a01149198b7a42ba7f4d4d1d978cca924db5fa39e5f439778168f56
REF-0302,231140021.35,593.259,0.277945,0.179441,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8ec16a4ba4de5ef2e3b031a185e665ed421c5f14adb367f6e485854d10a13b99
REF-0303,228494690.76,564.172,0.065194,0.175358,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0af33c887bda53dbbb623ef92f8b38e5525ce3a9904c293ad4a073295c3a186
REF-0304,199770699.94,451.841,0.135624,0.20491,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd2df182261d499eddb146161178c7ddf6874bf160aa65f3da1e25f9a187ca44
REF-0305,235934440.15,617.069,0.236663,0.111837,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c3bba2ab1187832e5f30aedbabc355213bf06631f5340371f96aeb8824189cc9
REF-0306,202697356.61,610.406,0.094688,0.113879,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1f7bb975ddda557bd1c61c005276ff8ce954a58d6f8c050a1248b1a3066ef35d
REF-0307,306155868.83,1051.115,0.438789,0.689895,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4aae090b903776980c89d34af9f97d8f9255f2d80590edea5a95096f1a43ebc1
REF-0308,192574765.56,648.42,0.069111,0.178945,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a69dc3283dc146c6330edac0b3cc89007b5e4436f8e43fd6be4fe6857a137fbb
REF-0309,239514622.48,555.117,0.118166,-0.037925,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3080cbc22d6308913a9e667b186946f5719aca1c52dd930b858096ce545c8216
REF-0310,182140081.91,412.791,0.086185,0.134041,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,633010e545d80df4e9406a90e97f42525840e1e38e8956b783b74608acc6a70f
REF-0311,167960949.68,400.988,0.034739,0.314714,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1785116e970e06f4eea2c412c0000338339522b7936e8bbc02bf524b7a4577ec
REF-0312,161821096.8,479.923,0.222651,0.07606,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,855e4c968c88cc4d4a0979d989bf0bd1ae28ceaddca6ac53b894556dd0d435ec
REF-0313,191109633.78,633.144,0.15094,0.187888,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,554b0b30bff7ca554abbc0991bc9af18650588bdd485bad029041317e0edadf4
REF-0314,156434873.7,587.308,0.201281,0.246938,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b1a7d6c3df253c1ef1ec10b6a2decc927c57f166f361e7fd2dd90dae4a3c5c7
REF-0315,233534845.54,695.939,0.17762,0.159899,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,081b04c4e466f934394042d858283a03b093c48c80d871c200fd585085e83b7a
REF-0316,209562120.39,822.259,0.226909,0.27482,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef4176daa61f94ad1aedde96d6011584a41ad682736abaacd7df78314829979d
REF-0317,162649192.59,419.159,0.14296,0.20448,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,886c7f283f5e14454d8985ff584942ef60390e87f796bb0cc49f9ea3fa3bac42
REF-0318,225148101.46,739.883,0.245178,0.161511,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5c88c81428bcd2c9874eb53448cdd2ad8c5e83d085455ca9c87ed25c283c66c0
REF-0319,195314707.31,712.984,0.155183,0.121043,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9247318f55fb3330259b30b8f5bae9258fb0f9deb3b70c1c0edd9ea0c0c83bb7
REF-0320,151593295.38,644.739,0.19306,0.223413,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e492ad9faf54885dbdb9a47f26109b074bf70d4cae64f0ecd64f47d3586b52af
REF-0321,262456445.43,967.976,0.503737,0.551244,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bda32d73a0571ba91d6c491729edb122e5618651ee7503d67d7979c38bfe4211
REF-0322,114379569.1,574.517,0.152378,0.153648,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b1e3e1e172c2c99a4aa639f0ae5371119d9b5585f42b4ab9a1276308233a09bb
REF-0323,145462532.0,447.673,0.117637,0.187461,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba592b39a465458877835441bf4124b4cd6b3143d703ab6222267ccefa2e5d45
REF-0324,201052263.16,743.791,0.146033,0.275799,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5114b91bf6d8e35722c54e203b6ec23a44d6ed4ebd9e6e8671ea00b4dfbf100
REF-0325,224221168.14,688.233,0.256171,0.228987,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c099a8cc2b37302033f5df9633be7a0efe1c34030b0e67e1c7b986454dde83b
REF-0326,113513909.17,328.864,0.07798,0.096213,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,85717e1161ea5fedb8e36d80cfba85df9174115c591de5fc372400e7400cf2d3
REF-0327,232806971.11,766.485,0.105704,0.090305,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e4429df71f4943700c8c6753792902dd7f2b086f91fe738f1b0e3874a2925098
REF-0328,165674952.21,675.527,0.540266,0.535288,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cac972f2aa74648a18160604b4e0a85ee0e18e855726a70680c49220b787c055
REF-0329,150786438.85,463.232,0.156359,0.155192,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,49c59dec8d11480c3e667dc1719a1c4e0a62a5d284369782e5a7892088c514fc
REF-0330,188764783.16,714.548,0.211859,0.282851,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e6413b4662c0a59541d3e37b68bc5b1188e991665a10401082422aa2bbaf457
REF-0331,202845836.45,597.094,0.079373,0.143858,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7eca3cb3d45683e2648ff48a7477603320c8c51cec79607a4f8f2cd800bb72b4
REF-0332,158307132.04,564.417,0.207674,0.024351,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4f188e8f21b7f3db4e15849a8f1d3d76aecded07d82d94e132e693371cd9cc50
REF-0333,221543468.29,681.32,0.186267,0.150879,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5da409e4b002dfd8756a958ab70128e122ba1f8701d19e4051c14617e7956bd4
REF-0334,92918740.66,400.262,0.012712,0.093611,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9cd7770d372a68645f9d7947d961a7990ff79398e00833a4bc1d5f57c2604907
REF-0335,163378781.93,387.261,0.062216,0.142362,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,39ff3abea86ff893f8e26736bc42b45ead1c69ea36f7b3e1539d4f9a076524ff
REF-0336,163786500.83,604.888,0.180415,0.303639,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,540e212d3cc9c360144118494ff123561e6d0f0538112dce37786a69571414ca
REF-0337,149698380.54,499.783,0.03188,-0.018109,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2304e98b2bfb586fb7b9414e6cc444eaa48bd0b23174827bf11f7b0a11ffcaec
REF-0338,155044011.86,596.035,0.186646,0.107872,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5010ea9c4f6940e1f87afc10f57ae4b1ed27d8b98369ba2bf3a56f80daa9dc10
REF-0339,210389294.27,710.679,0.17822,0.153699,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4d157dee039a6b82c8ca5d05f22c7990ec61e812e59f9c43cb0be838b81d60d8
REF-0340,124996154.08,483.549,0.182739,0.259243,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b0e699fd6cd79bef777333b92072faa6a725cf801f9e96beba6b467fc2a5996
REF-0341,200560594.6,521.591,0.300371,0.241883,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9cf960481b238e0a036f4740d436cffcc9b3d4d26014117ceeeff3e8fb494c04
REF-0342,194742626.16,659.47,0.195033,0.106493,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6888773f501e327362b10a205a85c508ab0f2d649b5e5b3ddf44f449a31b23e5
REF-0343,205765603.26,755.886,0.207866,0.155789,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b5cbcbadfe8c9363b8c37df6dd1e3d3a93052de74d15db4e0206c3b8734f6505
REF-0344,144827775.45,682.026,0.027319,0.188199,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ecd05b61acb62daf638c92ab0a916614d5fa7923a266859e38e0b73c8d44557
REF-0345,206846682.46,787.819,0.164372,0.295754,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5153afa990f4084c76807ddf7a71e90bffbb072b02a54e7667eb08af07b346d
REF-0346,127579508.9,547.085,0.066352,0.174001,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,385361e8175f4ff12f9327f0003c785e48242b8c0212c73f496f321eed48ea91
REF-0347,163832006.04,498.954,0.099482,0.014133,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,803052f1d35ce99813720dde0b9f9995853d931992cc4b46b0fe5989333cacc8
REF-0348,128770358.65,491.634,0.131578,0.090097,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2387d79b4b434cb07b1806aef351aaadf8a44751c53959b212e0512008755876
REF-0349,212459345.53,722.065,0.148533,0.147957,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c28108b17f32fa2c40af3a5a505b9d8f94d41fd4467cae54a152acef7b81225
REF-0350,169183922.44,527.099,0.326763,0.181837,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe15fc06a3729021b99a26095bd70d2d2e8c4cba6491ba5094cdfe6624e47c10
REF-0351,253987951.32,750.571,0.314179,0.156503,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,27e4af99677cb9a142015531482459db375ee5e68403fffc22b30dcdffa67acc
REF-0352,163279631.87,638.858,0.440992,0.442118,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45414de18065b47bad2945c0703a098c3ecfe14f40c41adf49f0903e7b451d26
REF-0353,217196749.87,650.278,0.401802,0.422929,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c402a0a9f4ac56f6af8909d19b7bdfc59e45882e0ff6342c0edd643c2581715
REF-0354,161150518.45,620.512,0.170055,0.11804,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,375cf5443b41e6e0063f0479e6cd7ba434f06308c0c1d3d377499db940192800
REF-0355,189253259.62,654.241,0.193359,0.046786,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67aba07ef50d7f1c3c6e37c5a876349a499cffac07922f2ab5faa4da674392b6
REF-0356,127527988.33,480.021,0.000472,0.145634,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7e57bf350fd54392db222a8e20c167aa5a8495908e6c94e728bbd5f2794f13d2
REF-0357,232030162.98,735.78,0.143068,0.147862,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,150225757c3069d2eb420d74129a07bf673fc7fbcdd77fb3010f58614167f869
REF-0358,109106279.21,451.417,0.047514,0.145728,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,256aff45eafe5a7f00d07516420a13bfb7de0658887e504e45edcefd481f54f6
REF-0359,223276663.18,556.292,0.193342,0.163791,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,065fa6dbb5dc677fbd4cbc1e42199cc3bba06de1cbd7af564267792d145afbb2
REF-0360,166424129.95,678.065,0.13,0.149262,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,790128e2ce25eea48b00059cd8c2a7f5358981c18bb2c25e197f5cd981d56f0f
