reference_project_id,final_cost_usd,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0280,189929528.07,506.916,0.099541,0.170707,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,67f401c44aedb8a588ab87f8132f64094963c9540a473335ede9a1e4ef713df8
REF-0281,203658282.34,612.986,0.12251,0.133061,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19199f6a5e5a5aa01116aca153f59da8302b9e33750b05ceb6880035b771c909
REF-0282,247281767.04,802.524,0.123084,0.206803,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b8a61347bc5c07ff439ef30c1949f62780646f793677cc80ed54a06ff37b9ecd
REF-0283,287575798.62,777.968,0.289722,0.217477,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,adcfec430dba8bcfdb18f091e8e00ff1a112b50d8732e9fc3956018b19ea4dae
REF-0284,164030608.16,492.916,0.091608,0.13314,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d393da10a7d0cd5e12c8956b78fe3523d8fd3ccb6bc0bac3b0ee94c4d9dcbcf9
REF-0285,248122293.51,654.623,0.26147,0.228185,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2691d89b9fda2ad833f7e8a81ef684455899bbcc4bd6fe0c9a7a570a81275b02
REF-0286,136889527.88,331.402,0.09565,0.138838,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50088b459b0e267493542b53005fcfee8a5e97074fca6e25016d4ee2f4adb290
REF-0287,151945603.96,373.645,0.155306,0.067557,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,46ece30b792626cf722fa22c30cc9e271b7c6ec5b73dca299824b78ae2f85f1a
REF-0288,259423165.51,853.491,0.254772,0.22628,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9fbf552f540b5c1efacf441c6003f09a1fa061d796c45051627c9aa1bc9e340c
REF-0289,199582343.18,653.428,0.091492,0.148379,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,61cfb413487a94c1690f72da3013ac9632255ea0d9113cb8021b92ca5bd0f991
REF-0290,202346433.66,750.571,0.175894,0.197083,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,89fd8935794e259ca93143819522527efdb13038c52c1636f214660420b0f669
REF-0291,257499962.1,651.611,0.101315,0.125408,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37e759d5a4fb2dbee51b503761331fcf47df6c6715552115fffb4c2e9bf01fb9
REF-0292,193194610.39,483.888,0.250775,0.344133,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,11fb3fa22f9ff8fdb26dca9c64158fe433f5919157fa688e1d58ca644bd85e7e
REF-0293,216240564.49,494.574,0.214771,0.106429,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,572f3242d9c533b4526dd29a7d5828814f3b06ab050e5fab0f4050dd02698cd5
REF-0294,408134959.01,837.718,0.75,0.419862,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b22a6d751e8932b4fcf7d0fe0b16fa235d8f998f30e1e7e584678469ae796c89
REF-0295,202566677.1,642.277,0.112603,0.169904,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe878ec8218cccadcf2bd125b554aeec5ce48be0817535ceb16d61015dff723f
REF-0296,187437951.29,499.807,0.119348,0.198577,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8cd88c2921169cffedab3e04cf22a2348bfc4151c7fab6e760e8aacb3b972263
REF-0297,245665528.72,647.354,0.108335,0.08799,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe1af912e268fb31f854569d2bec96d1ebda9a03728228d70900e18df969f495
REF-0298,221196923.01,599.427,0.202619,0.267287,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6410c8e208aeb74652968aa9f269f7f1a93b8d2b18aecf3c202f14efc768bb1b
REF-0299,238819473.29,466.431,0.13737,0.137637,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,07893959b8808dbef8c5b1b9b6f680a015eba565b972d78fc3867a5bc3129289
REF-0300,305978740.19,799.059,0.289457,0.171641,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66c3178b33f2f70a3528a9c60e7dfb433a8441f6cd63e0bf6da6f20c3906648e
REF-0301,234131639.76,535.054,0.135309,0.023048,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58cbddc94b61d2f1999e08b9657ad388f61a3df7607ae19c6b78ea63d8d21074
REF-0302,231140021.35,593.259,0.277945,0.179441,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0be59afadadf69936f14a7ff866708069d409a020c2d6a75cbd8169707091af
REF-0303,228494690.76,564.172,0.065194,0.175358,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e871118a8b59b386e17077a6e6f1f7849927422b50f6ea874ecbf189f4c66c5f
REF-0304,199770699.94,451.841,0.135624,0.20491,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0bc28446d8077308d0af7e9a030425f4bb0279e2fc3e65652a9efc388fe3b940
REF-0305,235934440.15,617.069,0.236663,0.111837,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,96cc09bc5d196c863bc96f726ef7c2cacde37ca67c3293809b249434f4eb8dd4
REF-0306,202697356.61,610.406,0.094688,0.113879,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e887ad33938a402d03cbc613913a1eac526d94b04805789b031e5a736515d276
REF-0307,306155868.83,1051.115,0.438789,0.689895,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22e1efc378654ccdc58961aba85492dd73470af3298aff2aacef1c44547a51f5
REF-0308,192574765.56,648.42,0.069111,0.178945,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,665cf9fd134b14ef59e118314923638099951edc231771ee1b6d5c5779a64dbf
REF-0309,239514622.48,555.117,0.118166,-0.037925,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a965cb2589f6cc448db5796cd6fe538b5b4a76159b02042fecdf0eda8878abd3
REF-0310,182140081.91,412.791,0.086185,0.134041,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d1c439c66eab196e2434703757e6aa1d68ff65426d420f1a2a249dcbc88ca793
REF-0311,167960949.68,400.988,0.034739,0.314714,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dce47bea9a1f786ba6ea77168872e812fe13877129e227dabca7bd20290d0918
REF-0312,161821096.8,479.923,0.222651,0.07606,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20c4d915420070853d82c0ad9bcf476d053814a1483f310cf720463a9dd85d6d
REF-0313,191109633.78,633.144,0.15094,0.187888,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ded49e84158727a50a20a8d1244499cc22f562dc2383471705988f4b64c6c2da
REF-0314,156434873.7,587.308,0.201281,0.246938,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f5b6421fffec0922390439eb5b46e5921a4734d5038246a4057c84f099c74ada
REF-0315,233534845.54,695.939,0.17762,0.159899,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e679e7232118886e11903f4b704d4b416eea682b42d02fb8f291ceb12a6fef1
REF-0316,209562120.39,822.259,0.226909,0.27482,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,73e0046289969d26804afef807c1b161cbc67432f3ae54478670e5a434d9665f
REF-0317,162649192.59,419.159,0.14296,0.20448,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a3ad4fadf78fb462b1329ab1998ceb37a94faabde78eeb3d3e298cbbd398dfbe
REF-0318,225148101.46,739.883,0.245178,0.161511,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8955de41ceb9491b7f94fdfda3879ea83de209b20aa7475c6cb7fecc8de5946e
REF-0319,195314707.31,712.984,0.155183,0.121043,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,badb95149e2abda9b77dcfa1f364c9780a9150c85755834185063a7839aeb437
REF-0320,151593295.38,644.739,0.19306,0.223413,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,84ae16738b139c60c5742b3c77d1199ecbfb85b08bf7da796ca85a709fb09d27
REF-0321,262456445.43,967.976,0.503737,0.551244,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,857c87dd6de6f9611743a50234eb45cf7b519fd0ceb9ef1ea65d9f546eb15ccd
REF-0322,114379569.1,574.517,0.152378,0.153648,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,759f7b25e60096c42435ab45c701d67659949839f8fd8ab6f6dd558298db35e0
REF-0323,145462532.0,447.673,0.117637,0.187461,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7cec3f240778c056cc8e72b9868e6d0b8e3f7e6e5959d153e5c630bb61d6700
REF-0324,201052263.16,743.791,0.146033,0.275799,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,94818cea352c63d1e4ff8da3f18bc265aa4ca57fc23ac6d308bbc1b43a0e7d99
REF-0325,224221168.14,688.233,0.256171,0.228987,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00619952f64b810076c18790a5d4cf064940e7a7372f6933843b4e10088339ef
REF-0326,113513909.17,328.864,0.07798,0.096213,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b3843b880c6697ea3508a0f1a9ab3dc967b42ad066fe30b4c0daf46d4283ed79
REF-0327,232806971.11,766.485,0.105704,0.090305,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae4b12e685f2e81b3b98f4c97521b53f0d0ebb4cf2e90f7d6869493e7f7820c2
REF-0328,165674952.21,675.527,0.540266,0.535288,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d68b073ea74cb6cb6513f2f1cea1e16eb0d87b2ba303e5611aee3c0fe016ec77
REF-0329,150786438.85,463.232,0.156359,0.155192,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2236324dc484d0059bdfd921e9dee08478eb251e5bd38ddb87ad770190712848
REF-0330,188764783.16,714.548,0.211859,0.282851,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf16bf5b9c383618febcdf0a161288a760ce69711d1ecefb0dffc8f9c5364bfb
REF-0331,202845836.45,597.094,0.079373,0.143858,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5d0a7ea18e51a080337f5cca097fa40b8d5fa9d23295c1994d76b6a405bf575
REF-0332,158307132.04,564.417,0.207674,0.024351,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,64395db449f5499193ca5a6d74cab99e1f747ee32906f009a7af06e050dbdf51
REF-0333,221543468.29,681.32,0.186267,0.150879,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,996b9db241009ca67d9681df9cd18aacb13a81cbff76a3b673ea28f668076de2
REF-0334,92918740.66,400.262,0.012712,0.093611,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7b5db217fc07d8562506ad01d6afabe48827f3371a1846f48c2ba9ca8f89f0e
REF-0335,163378781.93,387.261,0.062216,0.142362,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c0fe83b4733c32a59646c64142ba3f35e067908c48015d0bb2faee9861664951
REF-0336,163786500.83,604.888,0.180415,0.303639,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f35c8e90980cf0856da7b97d4ab1a521ff09f553ec1f35e3f6398fbee808a931
REF-0337,149698380.54,499.783,0.03188,-0.018109,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,033f5ba5d9298eceebd35dd3cabac6ab0490bd5a17003a00c62ce632555fffe8
REF-0338,155044011.86,596.035,0.186646,0.107872,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f276f479810467f31aa79f891c57b138cd025bc7cb692358282ae542bef8b00d
REF-0339,210389294.27,710.679,0.17822,0.153699,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a616ed6e2ee81a06e86104c0e878d424abc3053f7cdafc699a9d040b921494f
REF-0340,124996154.08,483.549,0.182739,0.259243,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afa6d7351be7f0777ff52aa46c5089fa45ee78dbbec68fe0cc16535da2830f3a
REF-0341,200560594.6,521.591,0.300371,0.241883,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39566ed6546c8782f12a0f19e109eb2ae0102c94455cb72a185519e92975e2d6
REF-0342,194742626.16,659.47,0.195033,0.106493,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a3cfa7af9432af2cb0e6107dac2ffab9a432e120d880fbcb3abc640b5450baa
REF-0343,205765603.26,755.886,0.207866,0.155789,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e7aed11bfd56bb8fe221f3d3ce611f553fa2e0873f95264bdfb0227db0389460
REF-0344,144827775.45,682.026,0.027319,0.188199,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3230eb995cad63df9bb53005a545e09dfce4321e853124ddfddfa6a784610445
REF-0345,206846682.46,787.819,0.164372,0.295754,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7d0bf756c697ff2b2c6c269d1a83bd4940090a514e8290660e11d955e2486580
REF-0346,127579508.9,547.085,0.066352,0.174001,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a6861adc0e0ae0ec8cd11e80bd1c327fe9ca449958926bf9839be0e8a583ef7
REF-0347,163832006.04,498.954,0.099482,0.014133,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f41ea211b5ee9155bfd60d12edbae61aecfb19dee878fe4c9b4a76c8c82b1a66
REF-0348,128770358.65,491.634,0.131578,0.090097,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7a62b069704dbad673454b0ca78974220ca5e742e74f65e1e4f1aa88815ea3e
REF-0349,212459345.53,722.065,0.148533,0.147957,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f61a542bfd185a49eeba93441818dfdc1d7c8a2a30dd5f283651ee356dd00f7
REF-0350,169183922.44,527.099,0.326763,0.181837,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2dcd4de55311917052d9c0e63f74198a69303b29a0a68c30803af10aa462d64e
REF-0351,253987951.32,750.571,0.314179,0.156503,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf36b5c2c3f4c3b2c822fe19e67594797a810a3d3ea34652a002e368ef15691e
REF-0352,163279631.87,638.858,0.440992,0.442118,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,517ce8e4b0d646590a86c156774b40c91dfa2d58c993cef9aabc0ac310f5b1d9
REF-0353,217196749.87,650.278,0.401802,0.422929,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e55a9f4baeb2796b9010d3f0f6988781c01fe81e31094dedecf298686d9cd9e2
REF-0354,161150518.45,620.512,0.170055,0.11804,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ec3234ba09f8700cd0ce740e1bf82c8749cdcde7eb71748da6b6fe1197e5ca5b
REF-0355,189253259.62,654.241,0.193359,0.046786,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afb29b475302b377f71a9ee9aecb65d78451284c7a5ca16e445ad979ac45629a
REF-0356,127527988.33,480.021,0.000472,0.145634,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,62544509162d19d8f9e50e59de7afce840c316597c776454c280a07b426a8f9e
REF-0357,232030162.98,735.78,0.143068,0.147862,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d3eb7ffcfe46d6985b02ab501eba170e3eae39bf9edbf72cdd13df5f6e808403
REF-0358,109106279.21,451.417,0.047514,0.145728,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,903ecbd28fbfa91ed1748e5c60ef8acac842c27a8409d081f040f4ff12b41c79
REF-0359,223276663.18,556.292,0.193342,0.163791,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a6312fc082ee4d278bd4df60390bf93951b6310fe5bcd7cbc8ac68e4a08bd6b1
REF-0360,166424129.95,678.065,0.13,0.149262,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e5845021c0eb53614b36b54173eab775a31a84b42170517eb23172f5167752d
