manifest,manifest_role,path,expected_sha256,path_convention,present_in_repository_history,resolved_in_working_tree,claimed_as_package_content,external_reference_only,classification_authority,classification,resolution_state,status
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/monte_carlo_known_answer_cases.csv,43fbfc1a1549253c3985ed6e53ba9dcaf11770476e2c2eb8e189c2ea12aee316,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/monte_carlo_known_answer_ground_truth.csv,05d8664b10be916a6a650b436ff9a465fd28c6d18f8c2cb7e6f95ca348e9f7d9,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ncr_events.csv,63d9984217ad74b7e20dfd1d02f5dbb899f92715747e31b2b5085d990927d5de,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ncr_ground_truth.csv,423ba646a868adde2f699d8b79b81905fb92b42ae4254a84724a24b32f384ec0,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/projects.csv,f5ab49483a4565c4f0ce730df311d30f70ae739f0feb719a84b7fc9dfa8d1fe2,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/quality_audits.csv,4c9ada33807ebe830e70700b9f03f908e0888250dc8a54dce1ae9ce2cb781744,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/queue_events.csv,bab1f1921e041607a9ec4d73087dd177b7a009437db306ae0766871857216db1,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/queue_ground_truth.csv,4eb04ae577d9aa379ff365b064881ea6a0257fd62fdc60d3927d7f521b30040e,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/reporting_periods.csv,e2145b966245814f61441384e2a6755bf0c5e6ec4d78ee8dca169ca0f55dc015,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/schedule_activities.csv,3859bdc9c251fad9088804d14470eb1cdc8d9e3b9f5fdc78666e2db0ecbea74d,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/schedule_dependencies.csv,a6dce7c2076529e66291a8526a5b8a99b0ab771472e6050580c78c9fa1cc52ee,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/schedule_ground_truth.csv,0025bf7989c5dc5009038ffe9d67dfc2ce466152c91ec3b42129a5eae9663aef,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/schedule_status.csv,bb86bda7391675760d3791a849b367b6ca778a235ee1ebd2e3653252940b05a4,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/specification_conflicts.csv,b04258eda06b5199ff01f631777312455cfc51897a5ad10dc400dcd28c51bedc,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/specification_exposure.csv,eb47c25945ac10b49d33f0a69f0c7c4b946c9ddd5e17c637f3fd27fab0bdff9c,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/specification_ground_truth.csv,d5762ab4b93f72b6347f15e2f2cf1443281d0ab9449afd21fca4171deb88b46e,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/system_dynamics_parameters.csv,0116afa2ef990df5a8c811d9ef5c059a9144d9b6e7ae4336248c99b64740fcc8,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/system_dynamics_timeseries.csv,a834bb6bf5334096545c327b32bf2e055f34a5f0e7f90134d51c93e01152b1c9,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/weather_events.csv,6ef94621918a3e7502c1f790a52cd1cd5f0110a6efcc6e1cf0cbe623e37b5b09,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,c01e80305734f80cd1e7694c49e2aee15586b8b49ad7d6de8ee2a9adaeadbc02,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,666c3d0927a6f5a2ee1688f5f896a31b2e85dabc55c09180c8e6ac46798dd73d,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/ground_truth_model.json,5a38be2595f91e28e24c8544fddd097b31f595e052630ba51bee5e44b83e149a,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,0b151497d6886f2e1387ec809ed2d2ad18db66bbe6d796908000556ee3d161d9,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,d68a4432751f8ddecdd6a0617c5505c54cbb4cb91dbc7950c2dd2c822391ad40,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,33a474a4deddb5be1b4633fb25f6395d9d771af8adedeb699e1cfea8006634a3,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,0eb51155c0d09ef56025f8005c23cd33a6aee02292dae6b4b1fc92fe826684d5,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,f35e8e8515562afb8615ac9b1eea2734a014bd54552ec7764c1cd7fc5eb85dc7,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,cef6f117d3626d2d059c11a21512c741b149ef85d723a3c31cedf958b1f8da44,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,d13f3543df9d6cc12af6da2c6a8ff138a3d84f6eb3a936f226c9668dab6e7f24,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,f32643bf8848b8e32e6bc63235644cca0c4f9240136ad99d41849d00e0ce3830,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B1_reference_population and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/belief_rules.json,97ef16d464f273ec035680de74afb65184eb335ad0a9a2b169198d7f1574cf95,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,247e07d60c5da0a733e379bb413dae88fdd7d6047b869c02636a2845e640539f,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/epistemic_ground_truth.json,d0c3efa1400817778139891496b3390c6ccc58932e83729aed37c18dafa4aeff,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,cec6226e17aa952c8368cc2f3f73d988f965e719244f6a3dd007dd210f73440e,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,4577993cc708b19818a0da5aae46db13b43eb0a607b2ac42e77255c763a29a75,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,5564fde1f444e0bf70b137d1dd92afd075026f21f1d5111c1d068918c0111ea4,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,9462e59f4a058961a4f15d65ee712a4ff10d27688a13c7456095336434accb13,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/possibility_distributions.csv,a303b0df4a2db337188d1c4975b779192865f3a27721c93eb991ac28e29dd35c,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B2_expert_epistemic/z_number_assessments.csv,0b4cae4a0f5ed09f0b27d8ced6093125d178e3f9e8bc286ba106c6e4bf1b1fa5,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B2_expert_epistemic and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B3_decision_optimization/action_scenario_outcomes.csv,3999409cb579ffe31b208a8ff4b976d08221a4ea37e7a538c13c1be2be7b0822,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B3_decision_optimization and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B3_decision_optimization/actions.csv,171aa9f5ca57201d1beede00b82c4f14d8f0809e21f87ab88a53f2c2aa9179a3,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B3_decision_optimization and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B3_decision_optimization/alternative_criteria_matrix.csv,3ed2143e44e21a522c33e267a6b58477fbd0754d7c253259a59277f484055b8a,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B3_decision_optimization and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/CHECKSUMS.sha256,CANONICAL,package_B_reference_training_decisions/B3_decision_optimization/constraints.csv,bac35a12ea3db2fe18161868a403ab7fd1ff716da112db0431101dfbb32dc749,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.3/Opus_Gubernatio_Synthetic_Programme_v0.3/package_B_reference_training_decisions/B3_decision_optimization and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
