module_id,module_name,category,basis_class,operational_activation,voting_status,primary_method_source,canonical_structure_required,canonical_structure_present,implementation_verified,known_answer_pass,boundary_pass,missingness_pass,invariant_pass,stochastic_diagnostics_pass,reproducibility_pass,parameter_provenance_status,calibration_status,threshold_status,empirical_validation_status,regulatory_snapshot,cat9_qualification_status,lineage_status,scientific_disposition,production_change_made,finding_summary,required_next_action,test_names,evidence_paths
2.11,Critical Path Index,2,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 11 section 2.11; critical path method,yes,no,no,yes,yes,yes,yes,n/a,yes,n/a,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_EVM_INPUT_VECTOR,METHOD_LABEL_MISMATCH,no,"An independent implementation of the forward and backward passes reproduced the specification's network exactly: finish at day six, one day of total float on A, none on B or C, B and C critical. Production performs none of that. Its index is the mean of the progress ratio and the schedule index, and specification 2.11 states in terms that a weighted combination of the schedule index and progress is not a critical-path calculation. No activity, logic, float or path appears in the input or the output. Both terms of the mean derive from the same earned-value evidence, so averaging them is not two independent readings but one reading counted twice. Its domain guards are sound and its monotonicity holds, which is why this is a labelling finding and not an arithmetic one.","P1. Compute the critical path from a network, or rename the module for the composite schedule index it publishes and disclose that its two terms share one lineage.",known-answer: the specification's network finishes at day 6; known-answer: A carries one day of total float; known-answer: B carries no total float; known-answer: C carries no total float; known-answer: B and C are critical and A is not; invariant: a pure chain finishes at the sum of its durations; invariant: every activity on a pure chain is critical; structure: the declared index is the mean of progress ratio and the schedule index; invariant: the index rises with progress against plan; boundary: no planned progress leaves the ratio no denominator and is refused rather than averaging the schedule index with itself; boundary: a schedule index of zero or below is refused; invalid input: a reported progress of ten thousand per cent is refused; missingness: all three figures are required; the module performs forward and backward passes over an activity network to establish the critical path and the total float of each activity,server/tools/test_run19_category_2.py; server/tools/run17/oracle/oracles_cat_2.py; server/tools/run17/categories/category_2_faults.csv
3.1,Reference Class Forecasting,3,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 12 section 3.1; reference class forecasting literature,yes,no,n/a,yes,yes,yes,yes,n/a,yes,n/a,n/a,n/a,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,NO_EVIDENCE_EMITTED,CORRECT_ABSTENTION,no,"The method is defined by its reference class, and no population of comparable completed projects is held. The module abstains unconditionally and names the reference class as what is absent. Its result is byte-identical across every combination of budget and cost index tested, which proves no fixed multiplier is being published under this name and nothing about a project can move a band that has no basis. The oracle reproduced the specification's own five-point reference class and its median uplift of twenty per cent independently, establishing what the method would require. Abstention here is the scientifically correct result.","Build a governed reference class of comparable completed projects with inclusion criteria, normalisation and realised overruns, or leave the module abstaining.","known-answer: the specification's reference class has a median uplift of .20; known-answer: the adjusted forecast at that uplift; invariant: the uplift is monotone in the quantile chosen; invariant: the quantile is invariant to the order the reference class is presented in; boundary: an empty reference class is refused, since the method is defined by its reference class; with no governed population of comparable completed projects the module abstains, rather than publishing a fixed multiplier as though it were an outside view; missingness: the abstention names the reference class as what is absent; invariant: no project input can move the result while the reference class is absent, so no fixed multiplier is being published under this name",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.2,Contingency Burn Rate,3,D. PCEIF_CUSTOM_TRANSPARENT_INDICATOR,ADVISORY_ONLY,non-voting,Specification 12 section 3.2,no,n/a,yes,yes,yes,yes,yes,n/a,yes,n/a,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_PROGRESS_INPUT,THRESHOLD_CALIBRATION_BLOCKED,no,"Both quantities the specification defines are reproduced exactly: the consumed fraction of forty per cent and the progress-normalised burn of point eight zero. The consumed and remaining shares sum to one hundred, the burn is monotone in the drawdown, and greater progress at fixed consumption lowers the normalised burn as the normalisation intends. A remaining contingency above the original or below zero is refused, nothing complete abstains rather than substituting the raw share, and an impossible progress figure is refused rather than landing in the calm band. What has no basis is the banding: the module's own comment records that no source specifies one, three tenths and one and six tenths for contingency against progress, and that the premise those boundaries rest on, contingency consumed in proportion to progress, is not what the contingency literature describes.",Convert the boundaries to declared owner policy or calibrate them. The arithmetic needs no change.,"known-answer: the specification's consumed fraction; known-answer: the specification's normalised burn at half complete; known-answer: production reports the same forty per cent consumed; known-answer: production reports the same normalised burn of .80; invariant: the consumed share and the remaining share sum to one hundred; invariant: the burn rises monotonically as contingency is drawn down; metamorphic: at fixed consumption, greater progress lowers the normalised burn, which is the direction the normalisation is for; boundary: an original contingency of zero leaves no denominator; invalid input: a remaining contingency above the original is refused; invalid input: a negative remaining contingency is refused; at nothing complete the module does not substitute the raw consumed share for the progress-normalised burn, which is a different quantity under the same name; invalid input: an impossible progress figure is refused rather than making the normalised burn small and landing in the calm end of the band; missingness: all three figures are required",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.3,Labor Productivity Index,3,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 12 section 3.3,yes,no,yes,yes,yes,yes,yes,n/a,yes,n/a,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_PROGRESS_AND_LABOUR_INPUT,CORRECT_PROXY_ONLY,no,"The implemented ratio is arithmetically exact and correctly guarded: no actual hours abstains, an impossible progress figure is refused rather than reading as the best possible productivity, and all three inputs are required. But the numerator is percent complete times planned hours, which is an hours figure derived from progress, not a measured output quantity. No unit of installed work appears anywhere. Specification 3.3 states that a ratio of hours without earned output is a labour-hours performance proxy and not full productivity. The module names its own output the earned-hours rate, which is an honest disclosure; the registered module name is what overstates it.","P3. Either carry measured output quantities and compute output per hour, or rename the module for the earned-hours rate it already discloses.","known-answer: the specification's planned productivity of ten units per hour; known-answer: the specification's productivity index of .80; invariant: the index is invariant under a common rescaling of the output unit, since it is a ratio of two productivities; structure: the declared earned-hours rate is progress times planned hours over actual hours; invariant: the rate falls as hours are spent for the same progress; boundary: no actual hours leaves no denominator; invalid input: an impossible progress figure is refused rather than reading as the best possible productivity; missingness: all three figures are required; productivity is computed from EARNED OUTPUT per labour hour, as specification 3.3 defines it, rather than from hours against hours",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.5,Overhead Absorption Rate,3,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 12 section 3.5,yes,no,yes,yes,yes,yes,yes,n/a,yes,n/a,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_PROGRESS_INPUT,CORRECT_PROXY_ONLY,no,"The implemented ratio is exact and monotone, and its guards are sound: withholding progress no longer enlarges the denominator and improves the band, a plan scaled to zero is refused rather than substituting a ratio of exactly one, and an impossible progress figure is refused. But no allocation base exists. The module compares two AMOUNTS, actual indirect cost against a progress-scaled indirect plan, where an absorption rate is overhead per unit of an explicit base. The oracle demonstrates the property that separates them: a doubled overhead on a doubled base is no rate variance at all, and this module cannot represent that case because it has no base. Specification 3.5 names the implemented quantity an indirect-cost variance proxy.","P3. Carry an allocation base and compare planned against actual rates, or rename the module for the indirect-cost variance it computes.","known-answer: the specification's planned absorption rate; known-answer: the specification's actual absorption rate; known-answer: the specification's rate variance; known-answer: the specification's relative variance of twenty per cent; invariant: an unchanged rate on a changed base is no rate variance, which is the property that distinguishes a rate from an amount; structure: the declared ratio is actual indirect cost over a progress-scaled plan; invariant: the ratio rises monotonically with indirect cost incurred; withholding the progress figure does not enlarge the denominator and improve the band; boundary: a plan scaled to zero by zero progress leaves nothing to absorb against and is refused rather than substituting a ratio of exactly one; boundary: an indirect plan of zero is refused; invalid input: an impossible progress figure is refused; missingness: both cost figures are required; absorption is computed as overhead per unit of an explicit allocation base, and the planned and actual rates are formed on a comparable basis",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.6,Cost Risk Analysis P80,3,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 12 section 3.6,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,DERIVED_FROM_CPI,METHOD_LABEL_MISMATCH,no,"The crash that lost every project-level result to an exception on a zero cost index is fixed, negative indices and non-positive budgets abstain, and the reported sign now follows the figure rather than a hard-coded plus. The forecast is monotone in cost performance. But there is no risk register, no component distribution, no dependency structure, no iteration count and no sample. The P80 is budget over the cost index multiplied by one plus max(0.03, absolute one minus CPI) times 0.5 times 1.28, a deterministic uplift of the current index, which specification 3.6 states in terms is not Cost Risk Analysis P80. The 1.28 is the normal ninetieth-percentile deviate rather than an eightieth. An independent simulation of the specification's own Bernoulli cost model converged to the analytic mean of 110 and the correct P80 of 120 under a frozen quantile convention, showing what the canonical method yields and this one does not.",P1. Either build the cost simulation over a risk register or rename the module for the deterministic uplift it performs. Correct or document the 1.28 constant either way.,"known-answer: the specification's two-point cost distribution has a P80 of 120 under the frozen right-continuous convention; known-answer: a seeded simulation of the specification's cost-risk model converges to the analytic mean of 110; known-answer: its simulated P80 is the upper atom; reproducibility: the same seed gives the identical sample; stochastic diagnostic: a different seed moves the sample but not the quantile, which is the convergence the method relies on; structure: the module reports a P80 forecast and its deviation from budget; invariant: the P80 forecast is above budget when cost performance is below one; invariant: the P80 forecast is not below the point forecast it uplifts; invariant: the ordering holds across the range of cost performance; invariant: the forecast rises monotonically as cost performance falls; a cost performance index of exactly zero abstains rather than raising and losing the whole project's result to an exception; boundary: a negative cost performance index is refused; boundary: no positive budget leaves nothing to measure an overrun against; missingness: the four earned-value figures are required; the sign of the reported deviation follows the figure rather than a hard-coded plus, so the sentence cannot say the opposite of the number; the eightieth percentile is the empirical quantile of a simulated total-cost distribution built from base cost components and risk events with explicit distributions",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.7,Analogous Estimating Ratio,3,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 12 section 3.7,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,UNTRACEABLE_SCALAR_INPUT,IMPLEMENTATION_DEFECT,no,"Two findings, and the domain hole is the reason this is a defect rather than only a proxy. First, an overrun percent of minus fifty produces a Green band and an exposure of minus five hundred, a negative quantity of money at risk, and a budget at completion of minus one thousand reaches a Yellow band. Neither input is guarded at all: the band reads the percent alone, so an invalid budget still reaches a coloured result. This is exactly the out-of-domain banding pattern the programme has already corrected in eleven other modules and it remains open here. Second, a single preloaded overrun percent arrives with no analog selection, no comparability criteria, no normalisation and no adaptation factors, so its provenance cannot be established at all; specification 3.7 states this is only a proxy.","P0B. Close the domain on both inputs so an invalid budget or a negative overrun cannot reach a band. Then P3, either carry identified analogs with adaptation factors or rename the module.","known-answer: the specification's analog adapted by size and location; invariant: adaptation factors commute, so the order they are applied in cannot change the estimate; invariant: an analog needing no adaptation estimates itself; structure: the declared exposure is the budget times the overrun percent; invariant: exposure is monotone in the overrun percent; missingness: both figures are required; the module identifies the analogous projects it drew from, with comparability criteria, normalisation and adaptation factors, as specification 3.7 requires; an overrun percent or a budget outside the domain each quantity can occupy is refused rather than producing a banded result",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.8,Parametric Cost Index,3,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 12 section 3.8,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_EVM_INPUT_VECTOR,METHOD_LABEL_MISMATCH,no,"The module is one of the eight concept-only methods and is short-circuited before its formula is reached, which was proved on a complete input. Its activation state is the concept-only one and it does not vote, and this run does not change that. What the formula WOULD compute, read from source, is the ratio of budget over cost index to actual cost plus budget less earned value: two earned-value forecasts of the same project divided by each other. Specification 3.8 states in terms that comparing two EAC formulas is not parametric estimating. No driver, coefficient, intercept or design matrix exists, and both forecasts are transformations of one earned-value input vector, so the ratio is one body of evidence divided by itself. The canonical model was verified independently in the laboratory at the specification's own worked figures, including refusal of a nonconforming design matrix.","Remains disabled and non-voting. A laboratory result is not permission to activate. If the module is ever wanted, it must be rebuilt around measurable drivers and calibrated coefficients, not renamed.","remains disabled as concept-only and is short-circuited before its formula; non-voting; known-answer: the specification's parametric model 10 + 2*4 + 3*5; invariant: the intercept is the prediction when every driver is zero; invariant: the model is linear in each driver, so doubling a driver's contribution is doubling its coefficient; boundary: a design matrix that does not conform with the coefficient vector is refused rather than predicted from; the module carries measurable cost drivers and fitted coefficients, which is what makes a model parametric; the module remains operationally disabled and non-voting whatever this laboratory finding says, since a laboratory result is not permission to activate",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
3.9,Inflation Adjustment Index,3,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 12 section 3.9,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OWN_MATERIAL_COST_ONLY,MISSING_CANONICAL_DATA_STRUCTURE,no,"The guards are sound: negative material costs are refused rather than floored to exactly nought escalation, progress outside nought to one hundred is refused, a baseline scaled to zero is refused, and withholding progress no longer buys a calmer band. The arithmetic is monotone and exact. But the canonical structure is entirely absent: there is no external index series, no geography, no commodity scope, no base period and no vintage. The module divides the project's own current material cost by its own progress-scaled baseline, which specification 3.9 states is not a macro or regional inflation adjustment. A secondary consequence of the max(0, ...) floor is that a project eighty per cent under its material baseline is indistinguishable from one exactly on it, and both read Green. The module's own sentence calls the figure a proxy, which is honest; the registered name is not.","P2. Source a governed external price index with geography, base period and vintage, or rename the module for the material cost ratio it computes. Decide whether deflation should be visible rather than floored.","known-answer: the specification's index 200 to 220 is a factor of 1.10; known-answer: a base cost of 100 adjusts to 110; invariant: an unchanged index leaves the cost unchanged; invariant: a falling index deflates rather than flooring at zero, which is a property of the canonical factor; structure: the declared escalation is the excess above a progress-scaled material baseline; invariant: escalation rises monotonically with current material cost; withholding the progress figure does not enlarge the denominator and buy a calmer band; invalid input: a negative material cost is refused rather than being floored to exactly nought escalation, which is the reading of a project with none; invalid input: a negative baseline is refused; invalid input: progress outside nought to one hundred is refused; boundary: a baseline scaled to zero by zero progress is refused; missingness: both cost figures are required; escalation is computed from an external governed price index carrying a series, a geography, a commodity scope, a base period, a current period and a vintage; a current cost below the progress-scaled baseline is reported as the deflation it is, rather than floored to zero",server/tools/test_run19_category_3.py; server/tools/run17/oracle/oracles_cat_3.py; server/tools/run17/categories/category_3_faults.csv
4.1,Document Risk Score,4,H. EXTERNAL_EXTRACTION_OR_CLASSIFICATION_METHOD,ADVISORY_ONLY,non-voting,"Specification 13 section 4.1; Moon, Lee and Chi (2022)",yes,no,n/a,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,FEEDS_MANY_DOWNSTREAM_MODULES,MISSING_CANONICAL_DATA_STRUCTURE,no,"The module is registered but is NOT in the server's validated set: asked to compute it, the registry refuses on the ground that it has not been ported and validated. The score nevertheless enters the instrument as an INPUT that several other modules band on, which was verified. Specification 4.1 requires three questions be separated: extraction and classification accuracy, the arithmetic of the scalar aggregation, and the operational banding. Only the arithmetic is testable here. No labelled reference corpus exists anywhere in the repository, so no confusion counts, precision, recall or calibration figures can be produced, and the specification names a labelled corpus as the MINIMUM test for this module. There is also no governed risk taxonomy, evidence span, severity, confidence or coverage attached: one number arrives. The consequence reaches beyond this row, because an unmeasured extraction accuracy propagates into every downstream reading built on the score.","P2. Build a labelled reference corpus and report precision, recall and error analysis. Until then no claim about document risk accuracy is supportable anywhere in the instrument.","known-answer: a labelled positive and negative set gives confusion counts; known-answer: precision from those counts; known-answer: recall from those counts; boundary: a perfect extractor has precision one; boundary: an extractor that predicts nothing has no precision to report rather than a precision of zero, since it made no positive claim; invalid input: predictions that do not correspond one to one with the reference labels are refused; the module is registered and carries the document risk score name; structure: the server refuses to compute it rather than producing a score, because it has not been ported and validated; the score nevertheless enters the instrument as an INPUT to other modules, so its accuracy is a property of the extraction pipeline rather than of any module in this category; a labelled reference corpus of risk passages exists against which extraction precision and recall can be measured, which specification 4.1 requires as the minimum test",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
